ipc_subclass,bi_count,bi_psb_count,bi_average_precision,bi_precision@100,bi_precision@200,bi_precision@500,rf_count,rf_psb_count,rf_average_precision,rf_precision@100,rf_precision@200,rf_precision@500,xgb_count,xgb_psb_count,xgb_average_precision,xgb_precision@100,xgb_precision@200,xgb_precision@500,beauty_count,beauty_psb_count,beauty_average_precision,beauty_precision@100,beauty_precision@200,beauty_precision@500,bi_precision@55,bi_precision@186,bi_precision@202,bi_precision@99,bi_precision@64,bi_precision@153,bi_precision@110,bi_precision@460,bi_precision@57,bi_precision@86,bi_precision@103,bi_precision@206,bi_precision@63,bi_precision@204,bi_precision@139,bi_precision@330,bi_precision@322,bi_precision@183,bi_precision@261,bi_precision@214,bi_precision@361,bi_precision@182,bi_precision@50,bi_precision@398,bi_precision@397,bi_precision@405,bi_precision@56,bi_precision@113,bi_precision@89,bi_precision@140,bi_precision@452,bi_precision@219,bi_precision@98,bi_precision@120,bi_precision@491,bi_precision@159,bi_precision@161,bi_precision@403,bi_precision@482,bi_precision@174,bi_precision@278,bi_precision@88,bi_precision@158,bi_precision@51,bi_precision@114,bi_precision@175,bi_precision@129,bi_precision@344,bi_precision@338,bi_precision@62,bi_precision@327,bi_precision@329,bi_precision@127,bi_precision@69,bi_precision@228,bi_precision@451,bi_precision@376,bi_precision@181,bi_precision@91,bi_precision@237,bi_precision@126,bi_precision@77,bi_precision@78,bi_precision@454,bi_precision@166,bi_precision@291,bi_precision@383,bi_precision@247,bi_precision@75,bi_precision@230,bi_precision@457,bi_precision@124,bi_precision@471,bi_precision@351,bi_precision@95,bi_precision@130,bi_precision@465,bi_precision@218,bi_precision@167,bi_precision@281,bi_precision@79,bi_precision@133,bi_precision@104,bi_precision@87,bi_precision@197,bi_precision@66,bi_precision@233,bi_precision@101,bi_precision@122,bi_precision@368,bi_precision@472,bi_precision@94,bi_precision@225,bi_precision@106,bi_precision@102,bi_precision@374,bi_precision@257,bi_precision@402,bi_precision@459,bi_precision@171,bi_precision@380,bi_precision@58,bi_precision@370,bi_precision@52,bi_precision@72,bi_precision@142,bi_precision@270,bi_precision@128,bi_precision@152,bi_precision@149,bi_precision@60,bi_precision@377,bi_precision@81,bi_precision@267,bi_precision@185,bi_precision@431,bi_precision@409,bi_precision@408,bi_precision@244,bi_precision@196,bi_precision@80,bi_precision@131,bi_precision@54,bi_precision@163,bi_precision@424,bi_precision@59,bi_precision@168,bi_precision@495,bi_precision@115,bi_precision@193,bi_precision@234,bi_precision@435,bi_precision@177,bi_precision@388,bi_precision@498
A21C,57,0.0,0.0,0.0,0.0,0.0,57,0.0,0,0,0,0,57,0.0,0,0,0,0,57,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01G,291,0.0,0.0,0.0,0.0,0.0,291,0.0,0,0,0,0,291,0.0,0,0,0,0,291,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01F,50,0.0,0.0,0.0,0.0,0.0,50,0.0,0,0,0,0,50,0.0,0,0,0,0,50,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A01D,399,0.0,0.0,0.0,0.0,0.0,399,0.0,0,0,0,0,399,0.0,0,0,0,0,399,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01B,105,0.0,0.0,0.0,0.0,0.0,105,0.0,0,0,0,0,105,0.0,0,0,0,0,105,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D21C,113,0.0,0.0,0.0,0.0,0.0,113,0.0,0,0,0,0,113,0.0,0,0,0,0,113,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D06P,67,0.0,0.0,0.0,0.0,0.0,67,0.0,0,0,0,0,67,0.0,0,0,0,0,67,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D04H,78,0.0,0.0,0.0,0.0,0.0,78,0.0,0,0,0,0,78,0.0,0,0,0,0,78,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D04B,154,0.0,0.0,0.0,0.0,0.0,154,0.0,0,0,0,0,154,0.0,0,0,0,0,154,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D03D,218,0.0,0.0,0.0,0.0,0.0,218,0.0,0,0,0,0,218,0.0,0,0,0,0,218,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D01H,218,0.0,0.0,0.0,0.0,0.0,218,0.0,0,0,0,0,218,0.0,0,0,0,0,218,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E05F,180,0.0,0.0,0.0,0.0,0.0,180,0.0,0,0,0,0,180,0.0,0,0,0,0,180,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E05D,252,0.0,0.0,0.0,0.0,0.0,252,0.0,0,0,0,0,252,0.0,0,0,0,0,252,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E05C,290,0.0,0.0,0.0,0.0,0.0,290,0.0,0,0,0,0,290,0.0,0,0,0,0,290,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04G,203,0.0,0.0,0.0,0.0,0.0,203,0.0,0,0,0,0,203,0.0,0,0,0,0,203,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04F,106,0.0,0.0,0.0,0.0,0.0,106,0.0,0,0,0,0,106,0.0,0,0,0,0,106,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E04C,224,0.0,0.0,0.0,0.0,0.0,224,0.0,0,0,0,0,224,0.0,0,0,0,0,224,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02F,184,0.0,0.0,0.0,0.0,0.0,184,0.0,0,0,0,0,184,0.0,0,0,0,0,184,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02B,209,0.0,0.0,0.0,0.0,0.0,209,0.0,0,0,0,0,209,0.0,0,0,0,0,209,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01H,76,0.0,0.0,0.0,0.0,0.0,76,0.0,0,0,0,0,76,0.0,0,0,0,0,76,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01F,74,0.0,0.0,0.0,0.0,0.0,74,0.0,0,0,0,0,74,0.0,0,0,0,0,74,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F02C,246,0.0,0.0,0.0,0.0,0.0,246,0.0,0,0,0,0,246,0.0,0,0,0,0,246,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F02B,559,0.0,0.0,0.0,0.0,0.0,559,0.0,0,0,0,0,559,0.0,0,0,0,0,559,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F01N,158,0.0,0.0,0.0,0.0,0.0,158,0.0,0,0,0,0,158,0.0,0,0,0,0,158,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F01L,306,0.0,0.0,0.0,0.0,0.0,306,0.0,0,0,0,0,306,0.0,0,0,0,0,306,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F01K,73,0.0,0.0,0.0,0.0,0.0,73,0.0,0,0,0,0,73,0.0,0,0,0,0,73,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F01C,83,0.0,0.0,0.0,0.0,0.0,83,0.0,0,0,0,0,83,0.0,0,0,0,0,83,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E21D,76,0.0,0.0,0.0,0.0,0.0,76,0.0,0,0,0,0,76,0.0,0,0,0,0,76,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E21B,1380,0.0,0.0,0.0,0.0,0.0,1380,0.0,0,0,0,0,1380,0.0,0,0,0,0,1380,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D01G,72,0.0,0.0,0.0,0.0,0.0,72,0.0,0,0,0,0,72,0.0,0,0,0,0,72,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D01F,67,0.0,0.0,0.0,0.0,0.0,67,0.0,0,0,0,0,67,0.0,0,0,0,0,67,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D01D,56,0.0,0.0,0.0,0.0,0.0,56,0.0,0,0,0,0,56,0.0,0,0,0,0,56,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25F,56,0.0,0.0,0.0,0.0,0.0,56,0.0,0,0,0,0,56,0.0,0,0,0,0,56,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25D,330,0.0,0.0,0.0,0.0,0.0,330,0.0,0,0,0,0,330,0.0,0,0,0,0,330,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C25C,94,0.0,0.0,0.0,0.0,0.0,94,0.0,0,0,0,0,94,0.0,0,0,0,0,94,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C23F,145,0.0,0.0,0.0,0.0,0.0,145,0.0,0,0,0,0,145,0.0,0,0,0,0,145,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C22F,110,0.0,0.0,0.0,0.0,0.0,110,0.0,0,0,0,0,110,0.0,0,0,0,0,110,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C22C,489,0.0,0.0,0.0,0.0,0.0,489,0.0,0,0,0,0,489,0.0,0,0,0,0,489,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C22B,192,0.0,0.0,0.0,0.0,0.0,192,0.0,0,0,0,0,192,0.0,0,0,0,0,192,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C21D,195,0.0,0.0,0.0,0.0,0.0,195,0.0,0,0,0,0,195,0.0,0,0,0,0,195,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10G,487,0.0,0.0,0.0,0.0,0.0,487,0.0,0,0,0,0,487,0.0,0,0,0,0,487,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C10B,52,0.0,0.0,0.0,0.0,0.0,52,0.0,0,0,0,0,52,0.0,0,0,0,0,52,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C09K,439,0.0,0.0,0.0,0.0,0.0,439,0.0,0,0,0,0,439,0.0,0,0,0,0,439,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C09D,175,0.0,0.0,0.0,0.0,0.0,175,0.0,0,0,0,0,175,0.0,0,0,0,0,175,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06B,377,0.0,0.0,0.0,0.0,0.0,377,0.0,0,0,0,0,377,0.0,0,0,0,0,377,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F16D,984,0.0,0.0,0.0,0.0,0.0,984,0.0,0,0,0,0,984,0.0,0,0,0,0,984,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F16C,576,0.0,0.0,0.0,0.0,0.0,576,0.0,0,0,0,0,576,0.0,0,0,0,0,576,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F03G,50,0.0,0.0,0.0,0.0,0.0,50,0.0,0,0,0,0,50,0.0,0,0,0,0,50,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F03B,50,0.0,0.0,0.0,0.0,0.0,50,0.0,0,0,0,0,50,0.0,0,0,0,0,50,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F02P,198,0.0,0.0,0.0,0.0,0.0,198,0.0,0,0,0,0,198,0.0,0,0,0,0,198,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F02N,78,0.0,0.0,0.0,0.0,0.0,78,0.0,0,0,0,0,78,0.0,0,0,0,0,78,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F02G,57,0.0,0.0,0.0,0.0,0.0,57,0.0,0,0,0,0,57,0.0,0,0,0,0,57,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C04B,705,0.0,0.0,0.0,0.0,0.0,705,0.0,0,0,0,0,705,0.0,0,0,0,0,705,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C03C,233,0.0,0.0,0.0,0.0,0.0,233,0.0,0,0,0,0,233,0.0,0,0,0,0,233,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C03B,439,0.0,0.0,0.0,0.0,0.0,439,0.0,0,0,0,0,439,0.0,0,0,0,0,439,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01G,157,0.0,0.0,0.0,0.0,0.0,157,0.0,0,0,0,0,157,0.0,0,0,0,0,157,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B60K,744,0.0,0.0,0.0,0.0,0.0,744,0.0,0,0,0,0,744,0.0,0,0,0,0,744,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B67D,338,0.0,0.0,0.0,0.0,0.0,338,0.0,0,0,0,0,338,0.0,0,0,0,0,338,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B66F,146,0.0,0.0,0.0,0.0,0.0,146,0.0,0,0,0,0,146,0.0,0,0,0,0,146,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B66B,166,0.0,0.0,0.0,0.0,0.0,166,0.0,0,0,0,0,166,0.0,0,0,0,0,166,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B64C,315,0.0,0.0,0.0,0.0,0.0,315,0.0,0,0,0,0,315,0.0,0,0,0,0,315,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F02F,88,0.0,0.0,0.0,0.0,0.0,88,0.0,0,0,0,0,88,0.0,0,0,0,0,88,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
