ipc_subclass,bi_count,bi_psb_count,bi_average_precision,bi_precision@100,bi_precision@200,bi_precision@500,q35_count,q35_psb_count,q35_average_precision,q35_precision@100,q35_precision@200,q35_precision@500,rf_count,rf_psb_count,rf_average_precision,rf_precision@100,rf_precision@200,rf_precision@500,xgb_count,xgb_psb_count,xgb_average_precision,xgb_precision@100,xgb_precision@200,xgb_precision@500,lr_count,lr_psb_count,lr_average_precision,lr_precision@100,lr_precision@200,lr_precision@500,beauty_early_count,beauty_early_psb_count,beauty_early_average_precision,beauty_early_precision@100,beauty_early_precision@200,beauty_early_precision@500
A61L,214,2,0.009345794392523364,0.02,0.01,0.009345794392523364,214,2,0.021613023952095807,0.01,0.01,0.009345794392523364,214,2,0.01894940948351842,0.02,0.01,0.009345794392523364,214,2,0.015226956924502084,0.01,0.01,0.009345794392523364,214,2,0.011817226890756302,0.0,0.01,0.009345794392523364,214,2,0.009569377990430622,0.0,0.01,0.009345794392523364
G09B,277,2,0.007220216606498195,0.01,0.01,0.007220216606498195,277,2,0.008650971599402093,0.0,0.005,0.007220216606498195,277,2,0.010752688172043012,0.01,0.01,0.007220216606498195,277,2,0.016670829170829172,0.02,0.01,0.007220216606498195,277,2,0.010067607289829512,0.01,0.005,0.007220216606498195,277,2,0.0196078431372549,0.02,0.01,0.007220216606498195
B05C,287,2,0.006968641114982578,0.0,0.0,0.006968641114982578,287,2,0.015101043748612035,0.01,0.01,0.006968641114982578,287,2,0.0083363839062864,0.0,0.01,0.006968641114982578,287,2,0.007194835680751174,0.0,0.005,0.006968641114982578,287,2,0.0232212308396248,0.01,0.01,0.006968641114982578,287,2,0.07492507492507493,0.01,0.005,0.006968641114982578
B21C,98,2,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,98,2,0.04351851851851852,0.02040816326530612,0.02040816326530612,0.02040816326530612,98,2,0.040123456790123455,0.02040816326530612,0.02040816326530612,0.02040816326530612,98,2,0.04904306220095694,0.02040816326530612,0.02040816326530612,0.02040816326530612,98,2,0.034523809523809526,0.02040816326530612,0.02040816326530612,0.02040816326530612,98,2,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
B21F,113,2,0.017699115044247787,0.02,0.017699115044247787,0.017699115044247787,113,2,0.29545454545454547,0.02,0.017699115044247787,0.017699115044247787,113,2,0.26785714285714285,0.02,0.017699115044247787,0.017699115044247787,113,2,0.09698275862068965,0.02,0.017699115044247787,0.017699115044247787,113,2,0.03888888888888889,0.02,0.017699115044247787,0.017699115044247787,113,2,0.030588687956906502,0.02,0.017699115044247787,0.017699115044247787
B21K,120,2,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,120,2,0.04261363636363637,0.02,0.016666666666666666,0.016666666666666666,120,2,0.01642531509788147,0.01,0.016666666666666666,0.016666666666666666,120,2,0.033102766798418976,0.02,0.016666666666666666,0.016666666666666666,120,2,0.03754385964912281,0.02,0.016666666666666666,0.016666666666666666,120,2,0.06896551724137931,0.02,0.016666666666666666,0.016666666666666666
G06G,113,2,0.017699115044247787,0.02,0.017699115044247787,0.017699115044247787,113,2,0.12333333333333332,0.02,0.017699115044247787,0.017699115044247787,113,2,0.022417840375586855,0.02,0.017699115044247787,0.017699115044247787,113,2,0.024954072259644827,0.02,0.017699115044247787,0.017699115044247787,113,2,0.08472222222222223,0.02,0.017699115044247787,0.017699115044247787,113,2,0.04754440961337513,0.02,0.017699115044247787,0.017699115044247787
G05G,221,2,0.00904977375565611,0.0,0.01,0.00904977375565611,221,2,0.017039183222958058,0.01,0.01,0.00904977375565611,221,2,0.010233841987396491,0.01,0.005,0.00904977375565611,221,2,0.008239348370927317,0.0,0.01,0.00904977375565611,221,2,0.012676508344030809,0.01,0.01,0.00904977375565611,221,2,0.0091324200913242,0.01,0.01,0.00904977375565611
G07F,109,2,0.01834862385321101,0.01,0.01834862385321101,0.01834862385321101,109,2,0.02262443438914027,0.02,0.01834862385321101,0.01834862385321101,109,2,0.017902621722846443,0.02,0.01834862385321101,0.01834862385321101,109,2,0.019592055823939882,0.02,0.01834862385321101,0.01834862385321101,109,2,0.029906956136464335,0.02,0.01834862385321101,0.01834862385321101,109,2,0.018691588785046728,0.01,0.01834862385321101,0.01834862385321101
B04B,89,2,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.02247191011235955,89,2,0.023558758314855877,0.02247191011235955,0.02247191011235955,0.02247191011235955,89,2,0.05064102564102564,0.02247191011235955,0.02247191011235955,0.02247191011235955,89,2,0.0804093567251462,0.02247191011235955,0.02247191011235955,0.02247191011235955,89,2,0.03714470284237726,0.02247191011235955,0.02247191011235955,0.02247191011235955,89,2,0.02474946856969329,0.02247191011235955,0.02247191011235955,0.02247191011235955
G04F,51,2,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,51,2,0.07402597402597402,0.0392156862745098,0.0392156862745098,0.0392156862745098,51,2,0.27941176470588236,0.0392156862745098,0.0392156862745098,0.0392156862745098,51,2,0.12272727272727274,0.0392156862745098,0.0392156862745098,0.0392156862745098,51,2,0.20833333333333331,0.0392156862745098,0.0392156862745098,0.0392156862745098,51,2,0.14285714285714285,0.0392156862745098,0.0392156862745098,0.0392156862745098
G04B,163,2,0.012269938650306749,0.0,0.012269938650306749,0.012269938650306749,163,2,0.052667578659370724,0.02,0.012269938650306749,0.012269938650306749,163,2,0.017424242424242425,0.01,0.012269938650306749,0.012269938650306749,163,2,0.01846494213750851,0.01,0.012269938650306749,0.012269938650306749,163,2,0.023128342245989305,0.02,0.012269938650306749,0.012269938650306749,163,2,0.03508771929824561,0.02,0.012269938650306749,0.012269938650306749
B03C,113,2,0.017699115044247787,0.02,0.017699115044247787,0.017699115044247787,113,2,0.01583820662768031,0.01,0.017699115044247787,0.017699115044247787,113,2,0.0186932215234102,0.01,0.017699115044247787,0.017699115044247787,113,2,0.03136792452830189,0.02,0.017699115044247787,0.017699115044247787,113,2,0.09397163120567376,0.02,0.017699115044247787,0.017699115044247787,113,2,0.017699115044247787,0.01,0.017699115044247787,0.017699115044247787
B30B,175,2,0.011428571428571429,0.02,0.011428571428571429,0.011428571428571429,175,2,0.016705069124423964,0.02,0.011428571428571429,0.011428571428571429,175,2,0.023252890899949724,0.01,0.011428571428571429,0.011428571428571429,175,2,0.010725117176730081,0.0,0.011428571428571429,0.011428571428571429,175,2,0.22549019607843135,0.02,0.011428571428571429,0.011428571428571429,175,2,0.18181818181818182,0.02,0.011428571428571429,0.011428571428571429
B03D,81,2,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,81,2,0.54,0.024691358024691357,0.024691358024691357,0.024691358024691357,81,2,0.0297696653628857,0.024691358024691357,0.024691358024691357,0.024691358024691357,81,2,0.05654761904761904,0.024691358024691357,0.024691358024691357,0.024691358024691357,81,2,0.059848484848484845,0.024691358024691357,0.024691358024691357,0.024691358024691357,81,2,0.042069992553983616,0.024691358024691357,0.024691358024691357,0.024691358024691357
B23H,146,2,0.0136986301369863,0.01,0.0136986301369863,0.0136986301369863,146,2,0.01079059829059829,0.0,0.0136986301369863,0.0136986301369863,146,2,0.010792492179353493,0.0,0.0136986301369863,0.0136986301369863,146,2,0.010795902285263987,0.0,0.0136986301369863,0.0136986301369863,146,2,0.02865497076023392,0.02,0.0136986301369863,0.0136986301369863,146,2,0.5068493150684932,0.01,0.0136986301369863,0.0136986301369863
A24C,86,2,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.02649122807017544,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.02601330913490623,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.019337979094076654,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.5,0.023255813953488372,0.023255813953488372,0.023255813953488372,86,2,0.05625,0.023255813953488372,0.023255813953488372,0.023255813953488372
A41D,289,2,0.006920415224913495,0.0,0.0,0.006920415224913495,289,2,0.13992537313432835,0.02,0.01,0.006920415224913495,289,2,0.009028593811202508,0.0,0.01,0.006920415224913495,289,2,0.008311536343612334,0.0,0.005,0.006920415224913495,289,2,0.015828017954169618,0.01,0.01,0.006920415224913495,289,2,0.008897470846584887,0.01,0.005,0.006920415224913495
B22F,265,2,0.007547169811320755,0.0,0.0,0.007547169811320755,265,2,0.026553280111072546,0.02,0.01,0.007547169811320755,265,2,0.019102435769102435,0.02,0.01,0.007547169811320755,265,2,0.01044735406437534,0.01,0.01,0.007547169811320755,265,2,0.04225023342670401,0.01,0.01,0.007547169811320755,265,2,0.007633587786259542,0.0,0.005,0.007547169811320755
C25F,56,1,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,56,1,0.14285714285714285,0.017857142857142856,0.017857142857142856,0.017857142857142856,56,1,0.022727272727272728,0.017857142857142856,0.017857142857142856,0.017857142857142856,56,1,0.0196078431372549,0.017857142857142856,0.017857142857142856,0.017857142857142856,56,1,0.5,0.017857142857142856,0.017857142857142856,0.017857142857142856,56,1,0.01818181818181818,0.017857142857142856,0.017857142857142856,0.017857142857142856
A63C,235,1,0.00425531914893617,0.0,0.005,0.00425531914893617,235,1,0.005128205128205128,0.0,0.005,0.00425531914893617,235,1,0.045454545454545456,0.01,0.005,0.00425531914893617,235,1,0.009174311926605505,0.0,0.005,0.00425531914893617,235,1,0.020833333333333332,0.01,0.005,0.00425531914893617,235,1,0.0625,0.01,0.005,0.00425531914893617
A24B,70,1,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,70,1,0.1,0.014285714285714285,0.014285714285714285,0.014285714285714285,70,1,0.014705882352941176,0.014285714285714285,0.014285714285714285,0.014285714285714285,70,1,0.015384615384615385,0.014285714285714285,0.014285714285714285,0.014285714285714285,70,1,0.5,0.014285714285714285,0.014285714285714285,0.014285714285714285,70,1,0.5,0.014285714285714285,0.014285714285714285,0.014285714285714285
D01F,67,1,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.015873015873015872,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.025,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.02127659574468085,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.043478260869565216,0.014925373134328358,0.014925373134328358,0.014925373134328358,67,1,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358
A63D,50,1,0.02,0.02,0.02,0.02,50,1,0.04,0.02,0.02,0.02,50,1,0.027777777777777776,0.02,0.02,0.02,50,1,0.1111111111111111,0.02,0.02,0.02,50,1,0.125,0.02,0.02,0.02,50,1,0.02,0.02,0.02,0.02
A24D,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.25,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.1111111111111111,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.5,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.03125,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.013333333333333334,0.013157894736842105,0.013157894736842105,0.013157894736842105
A62C,95,1,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,0.014925373134328358,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,0.011363636363636364,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,0.011627906976744186,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,0.043478260869565216,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,1.0,0.010526315789473684,0.010526315789473684,0.010526315789473684
G03D,80,1,0.0125,0.0125,0.0125,0.0125,80,1,0.25,0.0125,0.0125,0.0125,80,1,1.0,0.0125,0.0125,0.0125,80,1,0.16666666666666666,0.0125,0.0125,0.0125,80,1,0.03225806451612903,0.0125,0.0125,0.0125,80,1,0.01282051282051282,0.0125,0.0125,0.0125
D21F,104,1,0.009615384615384616,0.01,0.009615384615384616,0.009615384615384616,104,1,0.03333333333333333,0.01,0.009615384615384616,0.009615384615384616,104,1,0.05263157894736842,0.01,0.009615384615384616,0.009615384615384616,104,1,0.1111111111111111,0.01,0.009615384615384616,0.009615384615384616,104,1,0.019230769230769232,0.01,0.009615384615384616,0.009615384615384616,104,1,0.024390243902439025,0.01,0.009615384615384616,0.009615384615384616
E06C,88,1,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.045454545454545456,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,1.0,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.06666666666666667,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.06666666666666667,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.05,0.011363636363636364,0.011363636363636364,0.011363636363636364
D21H,87,1,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.09090909090909091,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,1.0,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.05,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.2,0.011494252873563218,0.011494252873563218,0.011494252873563218,87,1,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218
B07B,105,1,0.009523809523809525,0.01,0.009523809523809525,0.009523809523809525,105,1,0.038461538461538464,0.01,0.009523809523809525,0.009523809523809525,105,1,0.16666666666666666,0.01,0.009523809523809525,0.009523809523809525,105,1,0.08333333333333333,0.01,0.009523809523809525,0.009523809523809525,105,1,0.03571428571428571,0.01,0.009523809523809525,0.009523809523809525,105,1,0.037037037037037035,0.01,0.009523809523809525,0.009523809523809525
F01M,106,1,0.009433962264150943,0.01,0.009433962264150943,0.009433962264150943,106,1,0.010526315789473684,0.01,0.009433962264150943,0.009433962264150943,106,1,0.012195121951219513,0.01,0.009433962264150943,0.009433962264150943,106,1,0.012658227848101266,0.01,0.009433962264150943,0.009433962264150943,106,1,0.00980392156862745,0.0,0.009433962264150943,0.009433962264150943,106,1,0.038461538461538464,0.01,0.009433962264150943,0.009433962264150943
F01N,158,1,0.006329113924050633,0.0,0.006329113924050633,0.006329113924050633,158,1,0.007194244604316547,0.0,0.006329113924050633,0.006329113924050633,158,1,0.010752688172043012,0.01,0.006329113924050633,0.006329113924050633,158,1,0.029411764705882353,0.01,0.006329113924050633,0.006329113924050633,158,1,0.009174311926605505,0.0,0.006329113924050633,0.006329113924050633,158,1,0.027777777777777776,0.01,0.006329113924050633,0.006329113924050633
E02F,184,1,0.005434782608695652,0.0,0.005434782608695652,0.005434782608695652,184,1,0.006896551724137931,0.0,0.005434782608695652,0.005434782608695652,184,1,0.006172839506172839,0.0,0.005434782608695652,0.005434782608695652,184,1,0.006172839506172839,0.0,0.005434782608695652,0.005434782608695652,184,1,0.005649717514124294,0.0,0.005434782608695652,0.005434782608695652,184,1,0.005434782608695652,0.0,0.005434782608695652,0.005434782608695652
H05G,92,1,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,92,1,0.01639344262295082,0.010869565217391304,0.010869565217391304,0.010869565217391304,92,1,0.125,0.010869565217391304,0.010869565217391304,0.010869565217391304,92,1,0.019230769230769232,0.010869565217391304,0.010869565217391304,0.010869565217391304,92,1,0.1111111111111111,0.010869565217391304,0.010869565217391304,0.010869565217391304,92,1,0.027777777777777776,0.010869565217391304,0.010869565217391304,0.010869565217391304
E01F,74,1,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.013513513513513514,74,1,0.023809523809523808,0.013513513513513514,0.013513513513513514,0.013513513513513514,74,1,0.09090909090909091,0.013513513513513514,0.013513513513513514,0.013513513513513514,74,1,0.047619047619047616,0.013513513513513514,0.013513513513513514,0.013513513513513514,74,1,0.030303030303030304,0.013513513513513514,0.013513513513513514,0.013513513513513514,74,1,0.05263157894736842,0.013513513513513514,0.013513513513513514,0.013513513513513514
H05F,65,1,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,65,1,0.041666666666666664,0.015384615384615385,0.015384615384615385,0.015384615384615385,65,1,0.04,0.015384615384615385,0.015384615384615385,0.015384615384615385,65,1,0.038461538461538464,0.015384615384615385,0.015384615384615385,0.015384615384615385,65,1,0.5,0.015384615384615385,0.015384615384615385,0.015384615384615385,65,1,0.041666666666666664,0.015384615384615385,0.015384615384615385,0.015384615384615385
E04F,106,1,0.009433962264150943,0.01,0.009433962264150943,0.009433962264150943,106,1,0.25,0.01,0.009433962264150943,0.009433962264150943,106,1,0.014084507042253521,0.01,0.009433962264150943,0.009433962264150943,106,1,0.013157894736842105,0.01,0.009433962264150943,0.009433962264150943,106,1,0.07692307692307693,0.01,0.009433962264150943,0.009433962264150943,106,1,0.023255813953488372,0.01,0.009433962264150943,0.009433962264150943
E03D,101,1,0.009900990099009901,0.01,0.009900990099009901,0.009900990099009901,101,1,0.011764705882352941,0.01,0.009900990099009901,0.009900990099009901,101,1,0.02040816326530612,0.01,0.009900990099009901,0.009900990099009901,101,1,0.016129032258064516,0.01,0.009900990099009901,0.009900990099009901,101,1,0.02,0.01,0.009900990099009901,0.009900990099009901,101,1,0.01,0.01,0.009900990099009901,0.009900990099009901
E01H,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.05555555555555555,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.016666666666666666,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.029411764705882353,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.014705882352941176,0.013157894736842105,0.013157894736842105,0.013157894736842105,76,1,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105
H03L,131,1,0.007633587786259542,0.0,0.007633587786259542,0.007633587786259542,131,1,0.25,0.01,0.007633587786259542,0.007633587786259542,131,1,0.011904761904761904,0.01,0.007633587786259542,0.007633587786259542,131,1,0.00847457627118644,0.0,0.007633587786259542,0.007633587786259542,131,1,0.2,0.01,0.007633587786259542,0.007633587786259542,131,1,0.007692307692307693,0.0,0.007633587786259542,0.007633587786259542
C21B,95,1,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,1.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,1.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,1.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,0.25,0.010526315789473684,0.010526315789473684,0.010526315789473684,95,1,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684
A21C,57,1,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.03333333333333333,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.043478260869565216,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.07692307692307693,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.019230769230769232,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.01818181818181818,0.017543859649122806,0.017543859649122806,0.017543859649122806
A23C,109,1,0.009174311926605505,0.01,0.009174311926605505,0.009174311926605505,109,1,0.05263157894736842,0.01,0.009174311926605505,0.009174311926605505,109,1,0.018867924528301886,0.01,0.009174311926605505,0.009174311926605505,109,1,0.03571428571428571,0.01,0.009174311926605505,0.009174311926605505,109,1,0.047619047619047616,0.01,0.009174311926605505,0.009174311926605505,109,1,0.2,0.01,0.009174311926605505,0.009174311926605505
A01F,50,1,0.02,0.02,0.02,0.02,50,1,0.020833333333333332,0.02,0.02,0.02,50,1,0.05,0.02,0.02,0.02,50,1,0.02857142857142857,0.02,0.02,0.02,50,1,0.03125,0.02,0.02,0.02,50,1,0.02,0.02,0.02,0.02
A01J,55,1,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.2,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.0625,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.047619047619047616,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.045454545454545456,0.01818181818181818,0.01818181818181818,0.01818181818181818,55,1,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
D06B,79,1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.015384615384615385,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.04,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.027777777777777776,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.025,0.012658227848101266,0.012658227848101266,0.012658227848101266,79,1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266
C09D,175,1,0.005714285714285714,0.0,0.005714285714285714,0.005714285714285714,175,1,0.03225806451612903,0.01,0.005714285714285714,0.005714285714285714,175,1,0.011904761904761904,0.01,0.005714285714285714,0.005714285714285714,175,1,0.038461538461538464,0.01,0.005714285714285714,0.005714285714285714,175,1,0.0136986301369863,0.01,0.005714285714285714,0.005714285714285714,175,1,0.005952380952380952,0.0,0.005714285714285714,0.005714285714285714
C01F,77,1,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,77,1,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,77,1,0.02127659574468085,0.012987012987012988,0.012987012987012988,0.012987012987012988,77,1,0.015625,0.012987012987012988,0.012987012987012988,0.012987012987012988,77,1,0.014925373134328358,0.012987012987012988,0.012987012987012988,0.012987012987012988,77,1,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988
F23C,52,1,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.5,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.058823529411764705,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.09090909090909091,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.25,0.019230769230769232,0.019230769230769232,0.019230769230769232,52,1,0.07142857142857142,0.019230769230769232,0.019230769230769232,0.019230769230769232
A45D,204,1,0.004901960784313725,0.0,0.005,0.004901960784313725,204,1,0.045454545454545456,0.01,0.005,0.004901960784313725,204,1,0.00625,0.0,0.005,0.004901960784313725,204,1,0.006060606060606061,0.0,0.005,0.004901960784313725,204,1,0.03571428571428571,0.01,0.005,0.004901960784313725,204,1,0.0049261083743842365,0.0,0.005,0.004901960784313725
A46B,168,1,0.005952380952380952,0.01,0.005952380952380952,0.005952380952380952,168,1,0.02564102564102564,0.01,0.005952380952380952,0.005952380952380952,168,1,0.007407407407407408,0.0,0.005952380952380952,0.005952380952380952,168,1,0.01282051282051282,0.01,0.005952380952380952,0.005952380952380952,168,1,0.008547008547008548,0.0,0.005952380952380952,0.005952380952380952,168,1,0.005952380952380952,0.0,0.005952380952380952,0.005952380952380952
A42B,103,1,0.009708737864077669,0.01,0.009708737864077669,0.009708737864077669,103,1,0.0136986301369863,0.01,0.009708737864077669,0.009708737864077669,103,1,0.01694915254237288,0.01,0.009708737864077669,0.009708737864077669,103,1,0.011627906976744186,0.01,0.009708737864077669,0.009708737864077669,103,1,0.013888888888888888,0.01,0.009708737864077669,0.009708737864077669,103,1,0.02857142857142857,0.01,0.009708737864077669,0.009708737864077669
A23P,57,1,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.3333333333333333,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,1.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.2,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.5,0.017543859649122806,0.017543859649122806,0.017543859649122806,57,1,0.05,0.017543859649122806,0.017543859649122806,0.017543859649122806
G21K,120,1,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,120,1,0.05263157894736842,0.01,0.008333333333333333,0.008333333333333333,120,1,0.029411764705882353,0.01,0.008333333333333333,0.008333333333333333,120,1,0.04,0.01,0.008333333333333333,0.008333333333333333,120,1,0.034482758620689655,0.01,0.008333333333333333,0.008333333333333333,120,1,0.008620689655172414,0.0,0.008333333333333333,0.008333333333333333
A47F,411,1,0.0024330900243309003,0.01,0.005,0.0024330900243309003,411,1,0.002544529262086514,0.0,0.0,0.0024330900243309003,411,1,0.004739336492890996,0.0,0.0,0.0024330900243309003,411,1,0.0034129692832764505,0.0,0.0,0.0024330900243309003,411,1,0.003484320557491289,0.0,0.0,0.0024330900243309003,411,1,0.0024390243902439024,0.0,0.0,0.0024330900243309003
H01K,66,1,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.0625,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.02564102564102564,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.021739130434782608,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.06666666666666667,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.015384615384615385,0.015151515151515152,0.015151515151515152,0.015151515151515152
A47H,88,1,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.07692307692307693,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.015873015873015872,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.014492753623188406,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.06666666666666667,0.011363636363636364,0.011363636363636364,0.011363636363636364,88,1,0.011627906976744186,0.011363636363636364,0.011363636363636364,0.011363636363636364
G03H,54,1,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.5,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.1,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.043478260869565216,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.125,0.018518518518518517,0.018518518518518517,0.018518518518518517,54,1,0.3333333333333333,0.018518518518518517,0.018518518518518517,0.018518518518518517
B22C,118,1,0.00847457627118644,0.01,0.00847457627118644,0.00847457627118644,118,1,0.010309278350515464,0.01,0.00847457627118644,0.00847457627118644,118,1,0.03225806451612903,0.01,0.00847457627118644,0.00847457627118644,118,1,0.05555555555555555,0.01,0.00847457627118644,0.00847457627118644,118,1,0.014705882352941176,0.01,0.00847457627118644,0.00847457627118644,118,1,0.008620689655172414,0.0,0.00847457627118644,0.00847457627118644
F28D,202,1,0.0049504950495049506,0.0,0.005,0.0049504950495049506,202,1,0.007518796992481203,0.0,0.005,0.0049504950495049506,202,1,0.005714285714285714,0.0,0.005,0.0049504950495049506,202,1,0.00546448087431694,0.0,0.005,0.0049504950495049506,202,1,0.006711409395973154,0.0,0.005,0.0049504950495049506,202,1,0.004975124378109453,0.0,0.005,0.0049504950495049506
B41L,66,1,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.14285714285714285,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.08333333333333333,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.043478260869565216,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.05555555555555555,0.015151515151515152,0.015151515151515152,0.015151515151515152,66,1,0.1111111111111111,0.015151515151515152,0.015151515151515152,0.015151515151515152
F42C,81,1,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.05,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.07692307692307693,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.06666666666666667,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.047619047619047616,0.012345679012345678,0.012345679012345678,0.012345679012345678,81,1,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678
